form_name,form_subtype,office_code,publication_date,form_note_en,form_note_es,range_upper,range_upper_unit,range_lower,range_lower_unit,service_request_date,subtype_info_en,subtype_info_es
N-400,160A,CHA,"March 23, 2023",NA,NA,19.5,Months,12,Months,"August 21, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CLT,"March 23, 2023",NA,NA,16,Months,13,Months,"November 29, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CHI,"March 23, 2023",NA,NA,16,Months,10,Months,"November 28, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CHR,"March 23, 2023",NA,NA,28.5,Months,21.5,Months,"November 22, 2020",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CIN,"March 23, 2023",NA,NA,17.5,Months,9,Months,"October 16, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CLE,"March 23, 2023",NA,NA,12,Months,8,Months,"April 07, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,CLM,"March 23, 2023",NA,NA,20,Months,11,Months,"August 02, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DAL,"March 23, 2023",NA,NA,16.5,Months,11,Months,"November 22, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DEN,"March 23, 2023",NA,NA,16,Months,9.5,Months,"December 08, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DSM,"March 23, 2023",NA,NA,16,Months,10,Months,"December 07, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,DET,"March 23, 2023",NA,NA,18.5,Months,11.5,Months,"September 16, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ELP,"March 23, 2023",NA,NA,20,Months,10.5,Months,"August 03, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OFM,"March 23, 2023",NA,NA,19,Months,14,Months,"September 01, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,FSA,"March 23, 2023",NA,NA,15.5,Months,8.5,Months,"December 21, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,FRE,"March 23, 2023",NA,NA,14.5,Months,10,Months,"January 26, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,GRR,"March 23, 2023",NA,NA,16.5,Months,11,Months,"November 22, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HLG,"March 23, 2023",NA,NA,20,Months,9,Months,"August 10, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HAR,"March 23, 2023",NA,NA,19.5,Months,9.5,Months,"August 12, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HEL,"March 23, 2023",NA,NA,12,Months,8.5,Months,"March 29, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HIA,"March 23, 2023",NA,NA,10.5,Months,7.5,Months,"May 19, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HHW,"March 23, 2023",NA,NA,18.5,Months,9,Months,"September 26, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,HOU,"March 23, 2023",NA,NA,19.5,Months,9.5,Months,"August 20, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,IMP,"March 23, 2023",NA,NA,25.5,Months,18,Months,"February 16, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,INP,"March 23, 2023",NA,NA,18.5,Months,10,Months,"September 19, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,JAC,"March 23, 2023",NA,NA,20,Months,13.5,Months,"July 31, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,KAN,"March 23, 2023",NA,NA,23.5,Months,13,Months,"April 14, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,KND,"March 23, 2023",NA,NA,17,Months,8,Months,"November 03, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LVG,"March 23, 2023",NA,NA,17,Months,12,Months,"November 04, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LAW,"March 23, 2023",NA,NA,15.5,Months,10.5,Months,"December 17, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LNY,"March 23, 2023",NA,NA,19.5,Months,10,Months,"August 23, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LOS,"March 23, 2023",NA,NA,21.5,Months,9,Months,"June 18, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LAC,"March 23, 2023",NA,NA,17,Months,9,Months,"November 10, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,LOU,"March 23, 2023",NA,NA,12,Months,8.5,Months,"March 29, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MAN,"March 23, 2023",NA,NA,12,Months,8,Months,"April 02, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MEM,"March 23, 2023",NA,NA,22,Months,12,Months,"June 01, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MIA,"March 23, 2023",NA,NA,22,Months,10,Months,"May 30, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MIL,"March 23, 2023",NA,NA,13.5,Months,8.5,Months,"February 23, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SPM,"March 23, 2023",NA,NA,19.5,Months,16,Months,"August 16, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MGA,"March 23, 2023",NA,NA,21,Months,12.5,Months,"July 08, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MTL,"March 23, 2023",NA,NA,17.5,Months,10.5,Months,"October 17, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NTN,"March 23, 2023",NA,NA,19.5,Months,13,Months,"August 25, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NEW,"March 23, 2023",NA,NA,17.5,Months,10,Months,"October 20, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NOL,"March 23, 2023",NA,NA,25,Months,18.5,Months,"March 01, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NYC,"March 23, 2023",NA,NA,17.5,Months,9.5,Months,"October 13, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NOR,"March 23, 2023",NA,NA,29.5,Months,22,Months,"October 15, 2020",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OKL,"March 23, 2023",NA,NA,19.5,Months,9.5,Months,"August 26, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OKC,"March 23, 2023",NA,NA,16.5,Months,9.5,Months,"November 16, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OMA,"March 23, 2023",NA,NA,16,Months,12,Months,"December 06, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ORL,"March 23, 2023",NA,NA,17.5,Months,11,Months,"October 15, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PHI,"March 23, 2023",NA,NA,20.5,Months,10.5,Months,"July 15, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PHO,"March 23, 2023",NA,NA,11,Months,7.5,Months,"May 01, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PIT,"March 23, 2023",NA,NA,17,Months,8.5,Months,"November 04, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,POM,"March 23, 2023",NA,NA,17.5,Months,10.5,Months,"October 15, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,POO,"March 23, 2023",NA,NA,18.5,Months,12,Months,"September 15, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PRO,"March 23, 2023",NA,NA,17,Months,9.5,Months,"November 07, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,QNS,"March 23, 2023",NA,NA,26.5,Months,16.5,Months,"January 20, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,RAL,"March 23, 2023",NA,NA,16.5,Months,12,Months,"November 26, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,REN,"March 23, 2023",NA,NA,25.5,Months,17.5,Months,"February 12, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SAC,"March 23, 2023",NA,NA,21,Months,13,Months,"July 12, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,STL,"March 23, 2023",NA,NA,20,Months,13.5,Months,"August 07, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SLC,"March 23, 2023",NA,NA,21.5,Months,13,Months,"June 27, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SNA,"March 23, 2023",NA,NA,24.5,Months,15.5,Months,"March 13, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SBD,"March 23, 2023",NA,NA,14.5,Months,9.5,Months,"January 11, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SND,"March 23, 2023",NA,NA,16.5,Months,9.5,Months,"November 21, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SFV,"March 23, 2023",NA,NA,17.5,Months,9,Months,"October 12, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SFR,"March 23, 2023",NA,NA,20,Months,12,Months,"August 02, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SNJ,"March 23, 2023",NA,NA,16,Months,9.5,Months,"December 10, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SAJ,"March 23, 2023",NA,NA,20,Months,12,Months,"August 09, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SAA,"March 23, 2023",NA,NA,16.5,Months,9.5,Months,"November 16, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SEA,"March 23, 2023",NA,NA,17.5,Months,11,Months,"October 26, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SPO,"March 23, 2023",NA,NA,14.5,Months,7.5,Months,"January 12, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,TAM,"March 23, 2023",NA,NA,14.5,Months,8,Months,"January 24, 2022",Application for Naturalization,Solicitud de Naturalización
N-400,160A,TUC,"March 23, 2023",NA,NA,21,Months,11,Months,"July 04, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,WAS,"March 23, 2023",NA,NA,16.5,Months,9,Months,"November 19, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,WPB,"March 23, 2023",NA,NA,18,Months,10,Months,"October 11, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,WIC,"March 23, 2023",NA,NA,17.5,Months,11,Months,"October 20, 2021",Application for Naturalization,Solicitud de Naturalización
N-400,160A,YAK,"March 23, 2023",NA,NA,16.5,Months,11.5,Months,"November 18, 2021",Application for Naturalization,Solicitud de Naturalización
N-565,165,NSC,"March 23, 2023",NA,NA,15,Months,12,Months,"January 05, 2022",U.S. citizen applying for a replacement of naturalization or citizenship certificate,Ciudadano estadounidense que solicita el reemplazo del certificado de naturalización o ciudadanía
N-600,161A,AGA,"March 23, 2023",NA,NA,20,Months,13.5,Months,"July 31, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ALB,"March 23, 2023",NA,NA,22,Months,12.5,Months,"June 01, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ABQ,"March 23, 2023",NA,NA,11,Months,3.5,Months,"May 08, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ANC,"March 23, 2023",NA,NA,22.5,Months,21,Months,"May 24, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ATL,"March 23, 2023",NA,NA,20,Months,12.5,Months,"August 06, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BAL,"March 23, 2023",NA,NA,19,Months,12.5,Months,"August 28, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BOI,"March 23, 2023",NA,NA,19.5,Months,15,Months,"August 17, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BOS,"March 23, 2023",NA,NA,29,Months,24,Months,"November 03, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BNY,"March 23, 2023",NA,NA,21.5,Months,17.5,Months,"June 26, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BUF,"March 23, 2023",NA,NA,15,Months,11.5,Months,"January 05, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,STA,"March 23, 2023",NA,NA,20,Months,5.5,Months,"August 10, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHL,"March 23, 2023",NA,NA,14.5,Months,4,Months,"January 21, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHA,"March 23, 2023",NA,NA,43,Months,35,Months,"August 30, 2019",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CLT,"March 23, 2023",NA,NA,8.5,Months,6,Months,"July 19, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHI,"March 23, 2023",NA,NA,19.5,Months,15.5,Months,"August 25, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHR,"March 23, 2023",NA,NA,6,Months,5.5,Months,"October 26, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CIN,"March 23, 2023",NA,NA,6,Months,4,Months,"October 01, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CLE,"March 23, 2023",NA,NA,8.5,Months,3.5,Months,"July 22, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CLM,"March 23, 2023",NA,NA,13.5,Months,5,Months,"February 14, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DAL,"March 23, 2023",NA,NA,15.5,Months,7,Months,"December 21, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DEN,"March 23, 2023",NA,NA,22.5,Months,17,Months,"May 18, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DSM,"March 23, 2023",NA,NA,8,Months,4.5,Months,"August 10, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DET,"March 23, 2023",NA,NA,19.5,Months,15.5,Months,"August 22, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ELP,"March 23, 2023",NA,NA,19.5,Months,15.5,Months,"August 18, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OFM,"March 23, 2023",NA,NA,18,Months,10.5,Months,"October 03, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,FSA,"March 23, 2023",NA,NA,6,Months,4,Months,"October 03, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,FRE,"March 23, 2023",NA,NA,17.5,Months,11,Months,"October 14, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,GRR,"March 23, 2023",NA,NA,8,Months,4.5,Months,"August 06, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HLG,"March 23, 2023",NA,NA,23,Months,17.5,Months,"May 10, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HAR,"March 23, 2023",NA,NA,11.5,Months,7.5,Months,"April 25, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HEL,"March 23, 2023",NA,NA,22.5,Months,20,Months,"May 21, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HIA,"March 23, 2023",NA,NA,15.5,Months,10,Months,"December 25, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HHW,"March 23, 2023",NA,NA,24,Months,15,Months,"April 12, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HOU,"March 23, 2023",NA,NA,22,Months,12.5,Months,"June 09, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,IMP,"March 23, 2023",NA,NA,21.5,Months,17.5,Months,"June 19, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,INP,"March 23, 2023",NA,NA,13,Months,5.5,Months,"March 02, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,JAC,"March 23, 2023",NA,NA,18.5,Months,12,Months,"September 13, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,KAN,"March 23, 2023",NA,NA,21.5,Months,21,Months,"July 05, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,KND,"March 23, 2023",NA,NA,24,Months,17,Months,"April 05, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LVG,"March 23, 2023",NA,NA,124,Months,26,Months,"November 30, 2012",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LAW,"March 23, 2023",NA,NA,22.5,Months,19.5,Months,"May 22, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LNY,"March 23, 2023",NA,NA,22.5,Months,17,Months,"May 16, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LOS,"March 23, 2023",NA,NA,14,Months,7,Months,"February 06, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LAC,"March 23, 2023",NA,NA,16,Months,8.5,Months,"November 27, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LOU,"March 23, 2023",NA,NA,13,Months,4,Months,"March 05, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MAN,"March 23, 2023",NA,NA,19,Months,16,Months,"September 05, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MEM,"March 23, 2023",NA,NA,13,Months,6.5,Months,"March 08, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MIA,"March 23, 2023",NA,NA,23,Months,13.5,Months,"May 07, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MIL,"March 23, 2023",NA,NA,19.5,Months,14.5,Months,"August 17, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SPM,"March 23, 2023",NA,NA,31.5,Months,27,Months,"August 13, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MGA,"March 23, 2023",NA,NA,31,Months,27,Months,"September 04, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MTL,"March 23, 2023",NA,NA,20.5,Months,18,Months,"July 23, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NTN,"March 23, 2023",NA,NA,24,Months,18,Months,"April 10, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NEW,"March 23, 2023",NA,NA,25,Months,19,Months,"March 06, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NOL,"March 23, 2023",NA,NA,28,Months,20.5,Months,"December 10, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NYC,"March 23, 2023",NA,NA,22,Months,16,Months,"June 06, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NOR,"March 23, 2023",NA,NA,33,Months,28.5,Months,"July 08, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OKL,"March 23, 2023",NA,NA,23,Months,20,Months,"May 01, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OKC,"March 23, 2023",NA,NA,10.5,Months,9.5,Months,"May 13, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OMA,"March 23, 2023",NA,NA,29.5,Months,27.5,Months,"October 20, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ORL,"March 23, 2023",NA,NA,31,Months,30,Months,"August 30, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PHI,"March 23, 2023",NA,NA,19.5,Months,12,Months,"August 20, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PHO,"March 23, 2023",NA,NA,18.5,Months,11.5,Months,"September 15, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PIT,"March 23, 2023",NA,NA,15,Months,8,Months,"January 03, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,POM,"March 23, 2023",NA,NA,22,Months,17.5,Months,"June 05, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,POO,"March 23, 2023",NA,NA,22,Months,20,Months,"June 05, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PRO,"March 23, 2023",NA,NA,10.5,Months,4,Months,"May 24, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,QNS,"March 23, 2023",NA,NA,36,Months,23,Months,"April 07, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,RAL,"March 23, 2023",NA,NA,25,Months,15.5,Months,"March 10, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,REN,"March 23, 2023",NA,NA,30,Months,29.5,Months,"October 20, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SAC,"March 23, 2023",NA,NA,21,Months,16,Months,"July 01, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,STL,"March 23, 2023",NA,NA,10.5,Months,4.5,Months,"May 13, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SLC,"March 23, 2023",NA,NA,18.5,Months,9.5,Months,"September 19, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SNA,"March 23, 2023",NA,NA,14,Months,7.5,Months,"January 31, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SBD,"March 23, 2023",NA,NA,21,Months,16,Months,"July 03, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SND,"March 23, 2023",NA,NA,23.5,Months,16,Months,"April 27, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SFV,"March 23, 2023",NA,NA,7,Months,2.5,Months,"September 07, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SFR,"March 23, 2023",NA,NA,16,Months,12.5,Months,"December 05, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SNJ,"March 23, 2023",NA,NA,16.5,Months,9.5,Months,"November 17, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SAJ,"March 23, 2023",NA,NA,23.5,Months,19,Months,"April 19, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SAA,"March 23, 2023",NA,NA,14.5,Months,11,Months,"January 12, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SEA,"March 23, 2023",NA,NA,22,Months,19.5,Months,"June 07, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SPO,"March 23, 2023",NA,NA,19.5,Months,18,Months,"August 18, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,TAM,"March 23, 2023",NA,NA,15.5,Months,7.5,Months,"December 24, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,TUC,"March 23, 2023",NA,NA,37.5,Months,25.5,Months,"February 19, 2020",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,WAS,"March 23, 2023",NA,NA,19.5,Months,12,Months,"August 23, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,WPB,"March 23, 2023",NA,NA,19,Months,12,Months,"September 04, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,WIC,"March 23, 2023",NA,NA,24.5,Months,24,Months,"March 29, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,YAK,"March 23, 2023",NA,NA,19.5,Months,18.5,Months,"August 15, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600K,161B,AGA,"March 23, 2023",NA,NA,50,Months,14.5,Months,"January 30, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ALB,"March 23, 2023",NA,NA,24,Months,23.5,Months,"April 17, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ABQ,"March 23, 2023",NA,NA,19,Months,18.5,Months,"September 18, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ANC,"March 23, 2023",NA,NA,30.5,Months,16,Months,"September 22, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ATL,"March 23, 2023",NA,NA,36.5,Months,14.5,Months,"March 13, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
