form_name,form_subtype,office_code,publication_date,form_note_en,form_note_es,range_upper,range_upper_unit,range_lower,range_lower_unit,service_request_date,subtype_info_en,subtype_info_es
N-400,160A,MEM,"October 18, 2024",NA,NA,10,Months,8,Months,"December 31, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MIA,"October 18, 2024",NA,NA,16.5,Months,7.5,Months,"June 30, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MIL,"October 18, 2024",NA,NA,9,Months,7.5,Months,"February 07, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SPM,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 27, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MGA,"October 18, 2024",NA,NA,13,Months,7.5,Months,"October 09, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,MTL,"October 18, 2024",NA,NA,11,Months,8.5,Months,"December 01, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NTN,"October 18, 2024",NA,NA,15,Months,10.5,Months,"August 11, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NEW,"October 18, 2024",NA,NA,11,Months,7,Months,"December 14, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NOL,"October 18, 2024",NA,NA,16,Months,10.5,Months,"July 09, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NYC,"October 18, 2024",NA,NA,9,Months,7.5,Months,"February 01, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,NOR,"October 18, 2024",NA,NA,15,Months,10.5,Months,"August 10, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OKL,"October 18, 2024",NA,NA,10,Months,7,Months,"January 11, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OKC,"October 18, 2024",NA,NA,9,Months,7,Months,"January 31, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,OMA,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 23, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,ORL,"October 18, 2024",NA,NA,13,Months,8,Months,"October 01, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PHI,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 25, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PHO,"October 18, 2024",NA,NA,8,Months,6.5,Months,"March 12, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PIT,"October 18, 2024",NA,NA,8.5,Months,6.5,Months,"February 26, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,POM,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 06, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,POO,"October 18, 2024",NA,NA,9,Months,6.5,Months,"February 12, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,PRO,"October 18, 2024",NA,NA,9.5,Months,7.5,Months,"January 20, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,QNS,"October 18, 2024",NA,NA,9,Months,6.5,Months,"February 14, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,RAL,"October 18, 2024",NA,NA,10.5,Months,7,Months,"December 23, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,REN,"October 18, 2024",NA,NA,9,Months,7.5,Months,"February 08, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SAC,"October 18, 2024",NA,NA,15,Months,8.5,Months,"August 05, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,STL,"October 18, 2024",NA,NA,11,Months,8.5,Months,"December 12, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SLC,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 15, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SNA,"October 18, 2024",NA,NA,9,Months,7,Months,"February 11, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SBD,"October 18, 2024",NA,NA,9,Months,6.5,Months,"February 09, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SND,"October 18, 2024",NA,NA,10,Months,7,Months,"January 03, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SFV,"October 18, 2024",NA,NA,9.5,Months,6,Months,"January 20, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SFR,"October 18, 2024",NA,NA,10.5,Months,7,Months,"December 22, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SNJ,"October 18, 2024",NA,NA,8.5,Months,6.5,Months,"February 22, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SAJ,"October 18, 2024",NA,NA,8.5,Months,6.5,Months,"February 15, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SAA,"October 18, 2024",NA,NA,9,Months,6.5,Months,"February 02, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SEA,"October 18, 2024",NA,NA,7.5,Months,6,Months,"March 25, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,SPO,"October 18, 2024",NA,NA,8,Months,6.5,Months,"March 03, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,TAM,"October 18, 2024",NA,NA,10.5,Months,8.5,Months,"December 23, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,TUC,"October 18, 2024",NA,NA,9.5,Months,8,Months,"January 17, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,WAS,"October 18, 2024",NA,NA,10,Months,7,Months,"January 05, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,WPB,"October 18, 2024",NA,NA,10.5,Months,7.5,Months,"December 20, 2023",Application for Naturalization,Solicitud de Naturalización
N-400,160A,WIC,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 08, 2024",Application for Naturalization,Solicitud de Naturalización
N-400,160A,YAK,"October 18, 2024",NA,NA,10,Months,6.5,Months,"January 11, 2024",Application for Naturalization,Solicitud de Naturalización
N-565,165,NSC,"October 18, 2024",NA,NA,11.5,Months,7.5,Months,"November 27, 2023",U.S. citizen applying for a replacement of naturalization or citizenship certificate,Ciudadano estadounidense que solicita el reemplazo del certificado de naturalización o ciudadanía
N-600,161A,AGA,"October 18, 2024",NA,NA,11,Months,7,Months,"December 07, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ALB,"October 18, 2024",NA,NA,7,Months,4,Months,"April 10, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ABQ,"October 18, 2024",NA,NA,15,Months,7,Months,"August 11, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ANC,"October 18, 2024",NA,NA,15,Months,14.5,Months,"August 18, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ATL,"October 18, 2024",NA,NA,9,Months,7,Months,"February 12, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BAL,"October 18, 2024",NA,NA,13.5,Months,8.5,Months,"September 25, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BOI,"October 18, 2024",NA,NA,8,Months,7.5,Months,"March 12, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BOS,"October 18, 2024",NA,NA,25.5,Months,9,Months,"September 25, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BNY,"October 18, 2024",NA,NA,8.5,Months,6.5,Months,"February 20, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,BUF,"October 18, 2024",NA,NA,15,Months,8.5,Months,"August 10, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,STA,"October 18, 2024",NA,NA,13,Months,7.5,Months,"October 06, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHL,"October 18, 2024",NA,NA,4.5,Months,3.5,Months,"June 30, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHA,"October 18, 2024",NA,NA,10,Months,9.5,Months,"January 28, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CLT,"October 18, 2024",NA,NA,7,Months,4,Months,"April 15, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHI,"October 18, 2024",NA,NA,8,Months,5,Months,"March 04, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CHR,"October 18, 2024",NA,NA,13,Months,7,Months,"October 15, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CIN,"October 18, 2024",NA,NA,5.5,Months,4,Months,"May 27, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CLE,"October 18, 2024",NA,NA,12,Months,4.5,Months,"November 08, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,CLM,"October 18, 2024",NA,NA,6.5,Months,5,Months,"April 22, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NJC,"October 18, 2024",NA,NA,5,Months,3.5,Months,"June 10, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DAL,"October 18, 2024",NA,NA,10,Months,7.5,Months,"January 13, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DEN,"October 18, 2024",NA,NA,14.5,Months,7,Months,"August 18, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DSM,"October 18, 2024",NA,NA,7.5,Months,5.5,Months,"March 22, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,DET,"October 18, 2024",NA,NA,16.5,Months,10,Months,"June 29, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ELP,"October 18, 2024",NA,NA,26.5,Months,15.5,Months,"August 24, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OFM,"October 18, 2024",NA,NA,8,Months,4.5,Months,"March 02, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,FSA,"October 18, 2024",NA,NA,4,Months,3,Months,"July 02, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,FRE,"October 18, 2024",NA,NA,7.5,Months,4.5,Months,"March 30, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,GRR,"October 18, 2024",NA,NA,12,Months,5,Months,"November 13, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HLG,"October 18, 2024",NA,NA,19,Months,10.5,Months,"April 11, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HAR,"October 18, 2024",NA,NA,9,Months,7,Months,"February 02, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HEL,"October 18, 2024",NA,NA,10,Months,6,Months,"January 11, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HIA,"October 18, 2024",NA,NA,11.5,Months,5,Months,"November 17, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HHW,"October 18, 2024",NA,NA,13,Months,3,Months,"October 15, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,HOU,"October 18, 2024",NA,NA,6.5,Months,5.5,Months,"April 20, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,IMP,"October 18, 2024",NA,NA,11,Months,8.5,Months,"December 05, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,INP,"October 18, 2024",NA,NA,6.5,Months,5,Months,"April 29, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,JAC,"October 18, 2024",NA,NA,13.5,Months,7,Months,"September 27, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,KAN,"October 18, 2024",NA,NA,13.5,Months,7.5,Months,"September 26, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,KND,"October 18, 2024",NA,NA,16,Months,10,Months,"July 11, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LVG,"October 18, 2024",NA,NA,14,Months,11,Months,"September 10, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LAW,"October 18, 2024",NA,NA,9.5,Months,6,Months,"January 24, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LNY,"October 18, 2024",NA,NA,5,Months,3.5,Months,"June 07, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LOS,"October 18, 2024",NA,NA,7.5,Months,4.5,Months,"March 17, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LAC,"October 18, 2024",NA,NA,7.5,Months,4.5,Months,"March 28, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,LOU,"October 18, 2024",NA,NA,8.5,Months,5,Months,"February 26, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MAN,"October 18, 2024",NA,NA,11,Months,9,Months,"December 02, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MEM,"October 18, 2024",NA,NA,6.5,Months,4.5,Months,"April 16, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MIA,"October 18, 2024",NA,NA,24.5,Months,14,Months,"October 25, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MIL,"October 18, 2024",NA,NA,12.5,Months,11.5,Months,"October 18, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SPM,"October 18, 2024",NA,NA,18,Months,7,Months,"May 03, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MGA,"October 18, 2024",NA,NA,29,Months,6,Months,"June 07, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,MTL,"October 18, 2024",NA,NA,15.5,Months,7,Months,"July 24, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NTN,"October 18, 2024",NA,NA,7.5,Months,4.5,Months,"March 27, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NEW,"October 18, 2024",NA,NA,14,Months,5,Months,"September 13, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NOL,"October 18, 2024",NA,NA,24,Months,13,Months,"November 02, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NYC,"October 18, 2024",NA,NA,6,Months,4.5,Months,"May 01, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,NOR,"October 18, 2024",NA,NA,5.5,Months,4,Months,"May 24, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OKL,"October 18, 2024",NA,NA,16.5,Months,10.5,Months,"June 28, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OKC,"October 18, 2024",NA,NA,8.5,Months,4.5,Months,"February 27, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,OMA,"October 18, 2024",NA,NA,16.5,Months,8,Months,"June 21, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,ORL,"October 18, 2024",NA,NA,17,Months,8.5,Months,"June 09, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PHI,"October 18, 2024",NA,NA,8.5,Months,4.5,Months,"February 20, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PHO,"October 18, 2024",NA,NA,29,Months,20.5,Months,"June 08, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PIT,"October 18, 2024",NA,NA,7.5,Months,6.5,Months,"March 23, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,POM,"October 18, 2024",NA,NA,15,Months,14.5,Months,"August 16, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,POO,"October 18, 2024",NA,NA,10,Months,6,Months,"January 04, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,PRO,"October 18, 2024",NA,NA,5.5,Months,4.5,Months,"May 29, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,QNS,"October 18, 2024",NA,NA,9,Months,5,Months,"February 12, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,RAL,"October 18, 2024",NA,NA,7.5,Months,4,Months,"March 29, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,REN,"October 18, 2024",NA,NA,23,Months,15,Months,"December 15, 2022",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SAC,"October 18, 2024",NA,NA,9.5,Months,8.5,Months,"January 27, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,STL,"October 18, 2024",NA,NA,7.5,Months,4.5,Months,"March 25, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SLC,"October 18, 2024",NA,NA,9,Months,8,Months,"February 05, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SNA,"October 18, 2024",NA,NA,17,Months,10.5,Months,"June 01, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SBD,"October 18, 2024",NA,NA,6,Months,3.5,Months,"May 14, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SND,"October 18, 2024",NA,NA,41,Months,31,Months,"June 02, 2021",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SFV,"October 18, 2024",NA,NA,4.5,Months,3.5,Months,"June 29, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SFR,"October 18, 2024",NA,NA,7.5,Months,4,Months,"March 20, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SNJ,"October 18, 2024",NA,NA,5,Months,4,Months,"June 05, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SAJ,"October 18, 2024",NA,NA,12,Months,5,Months,"November 14, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SAA,"October 18, 2024",NA,NA,12,Months,6.5,Months,"November 15, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SEA,"October 18, 2024",NA,NA,11,Months,6.5,Months,"December 10, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,SPO,"October 18, 2024",NA,NA,10,Months,8.5,Months,"January 11, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,TAM,"October 18, 2024",NA,NA,5,Months,3.5,Months,"June 08, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,TUC,"October 18, 2024",NA,NA,17,Months,7,Months,"June 04, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,WAS,"October 18, 2024",NA,NA,16.5,Months,7.5,Months,"June 21, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,WPB,"October 18, 2024",NA,NA,13,Months,5,Months,"October 15, 2023",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,WIC,"October 18, 2024",NA,NA,5.5,Months,3.5,Months,"May 22, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600,161A,YAK,"October 18, 2024",NA,NA,9,Months,6,Months,"February 04, 2024",Application for recognition of U.S. citizenship,Solicitud para el reconocimiento de la ciudadanía estadounidense
N-600K,161B,AGA,"October 18, 2024",NA,NA,57.5,Months,27,Months,"January 21, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ALB,"October 18, 2024",NA,NA,38.5,Months,4,Months,"August 29, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ABQ,"October 18, 2024",NA,NA,31,Months,15.5,Months,"April 06, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ANC,"October 18, 2024",NA,NA,26.5,Months,26,Months,"September 09, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ATL,"October 18, 2024",NA,NA,53,Months,14.5,Months,"June 07, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BAL,"October 18, 2024",NA,NA,11.5,Months,6.5,Months,"November 29, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BOI,"October 18, 2024",NA,NA,19.5,Months,15,Months,"March 24, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BOS,"October 18, 2024",NA,NA,33.5,Months,18.5,Months,"January 27, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BNY,"October 18, 2024",NA,NA,56,Months,24.5,Months,"March 09, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,BUF,"October 18, 2024",NA,NA,34.5,Months,25,Months,"December 30, 2021",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,STA,"October 18, 2024",NA,NA,28,Months,19,Months,"July 13, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHL,"October 18, 2024",NA,NA,6,Months,4,Months,"May 11, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHA,"October 18, 2024",NA,NA,4,Months,2.5,Months,"July 02, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CLT,"October 18, 2024",NA,NA,20.5,Months,12.5,Months,"February 21, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHI,"October 18, 2024",NA,NA,18,Months,17.5,Months,"May 05, 2023",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CHR,"October 18, 2024",NA,NA,31,Months,15.5,Months,"April 06, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CIN,"October 18, 2024",NA,NA,10.5,Months,10,Months,"January 01, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CLE,"October 18, 2024",NA,NA,47,Months,36.5,Months,"December 02, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,CLM,"October 18, 2024",NA,NA,62,Months,61.5,Months,"September 19, 2019",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,NJC,"October 18, 2024",NA,NA,5.5,Months,5,Months,"June 04, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DAL,"October 18, 2024",NA,NA,31,Months,30.5,Months,"April 30, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DEN,"October 18, 2024",NA,NA,55.5,Months,42,Months,"March 23, 2020",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DSM,"October 18, 2024",NA,NA,6.5,Months,6,Months,"April 16, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,DET,"October 18, 2024",NA,NA,24,Months,8,Months,"November 07, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,ELP,"October 18, 2024",NA,NA,5.5,Months,5,Months,"June 04, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,OFM,"October 18, 2024",NA,NA,4.5,Months,4,Months,"July 02, 2024",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
N-600K,161B,FSA,"October 18, 2024",NA,NA,31,Months,15.5,Months,"April 06, 2022",Application for Citizenship and Issuance of Certificate Under Section 322,Solicitud de ciudadanía y emisión del certificado bajo la Sección 322
